Country,Year,AvgTemp_Country,co2,co2_per_capita
Sierra Leone,1967,25.568583333333333,0.253,0.099
Botswana,1972,19.274749999999997,0.022,0.035
Guyana,1977,26.929666666666662,1.898,2.502
Uganda,1970,24.046,1.443,0.14
Uganda,1990,24.21291666666667,0.761,0.043
Armenia,2004,9.549833333333334,3.691,1.221
Dominican Republic,1992,26.297972222222224,10.405,1.397
Dominican Republic,1997,26.96932407407407,17.234,2.108
Dominican Republic,2003,26.994351851851857,21.26,2.367
Jordan,1961,18.409083333333335,0.977,1.089
Jordan,1988,18.77208333333333,9.276,2.905
Jordan,2008,19.748916666666663,20.987,3.003
Djibouti,2012,29.225099999999998,0.293,0.303
Sudan,2003,28.823308333333337,8.515,0.285
Rwanda,1975,18.967416666666665,0.176,0.038
Rwanda,1986,19.462333333333333,0.597,0.091
Rwanda,1990,19.389999999999997,0.524,0.071
Rwanda,2000,19.593333333333334,0.515,0.063
Jamaica,1984,26.66386111111111,5.141,2.27
Togo,1973,27.3245,0.412,0.168
Togo,1987,27.677833333333336,0.925,0.253
Cyprus,1984,19.1915,3.235,4.497
Cyprus,2005,19.825083333333332,7.952,7.674
Cyprus,2011,19.948416666666663,7.792,6.797
Slovenia,1990,10.562916666666666,15.097,7.556
Bahrain,1969,25.88418181818182,1.271,5.715
Bahrain,1977,26.46741666666667,7.464,23.859
Liberia,1980,26.128583333333335,2.038,1.056
Liberia,1983,26.203583333333338,0.707,0.335
Chad,1968,27.067875000000004,0.125,0.035
Chad,1971,27.043333333333333,0.15,0.039
Bahamas,1992,25.1005,1.869,6.535
Bahamas,1995,25.44333333333333,1.839,6.101
Bahamas,2004,25.461583333333333,2.048,6.028
Mauritania,1972,26.838916666666666,0.447,0.383
Panama,1997,27.836916666666667,4.572,1.612
Iceland,1987,2.737416666666667,1.845,7.504
Montenegro,1965,10.00125,0.835,1.661
Oman,2010,26.975000000000005,51.429,18.651
Oman,2013,24.355,65.587,17.107
Costa Rica,1976,24.996,2.082,0.969
Hong Kong,1972,21.648500000000002,9.276,2.253
Singapore,1964,26.664666666666665,3.602,1.977
Singapore,2011,27.282166666666665,47.0,9.069
Estonia,1960,4.781124999999999,14.623,11.982
Estonia,1974,6.198,28.774,20.385
Denmark,1967,8.651125,49.034,10.141
Denmark,2006,9.627833333333333,59.5,10.943
Denmark,2008,9.723041666666667,51.256,9.33
Turkey,1972,12.762578947368421,53.736,1.398
Kazakhstan,1976,3.714100558659217,206.067,14.72
Kazakhstan,2003,5.472372222222221,175.022,11.114
Spain,1990,15.661785000000004,229.383,5.869
Germany,1960,8.897224279835385,813.602,11.174
Germany,1985,7.894635802469132,1043.913,13.407
Germany,2009,9.684021604938271,789.984,9.761
Iran,1973,15.151465909090906,129.475,4.066
Iran,1982,14.868808842652795,138.132,3.12
United Kingdom,2010,8.949488970588236,511.905,8.125
United States,1982,14.23837418936446,4311.918,18.381
India,2009,26.60311892583119,1613.328,1.316
Benin,1967,26.778277777777777,0.143,0.05
Benin,2007,27.859972222222225,3.931,0.439
Mexico,1965,20.244991408934705,75.168,1.741
Venezuela,2004,26.053856250000003,142.842,5.423
Ghana,1963,26.60228703703704,1.722,0.229
Ghana,1994,26.65885185185185,4.54,0.267
Ethiopia,1999,20.944358490566035,3.094,0.047
Ethiopia,2011,21.462979999999998,7.355,0.079
Ethiopia,2012,21.591299999999997,7.988,0.083
Australia,1982,17.164428571428573,218.001,14.349
Yemen,2003,26.780624999999997,18.609,0.867
Indonesia,1997,26.720923563218385,279.696,1.354
Morocco,1999,17.888533333333335,31.989,1.141
Morocco,2004,18.204733333333333,42.226,1.41
Morocco,2009,18.691716666666668,50.86,1.588
Pakistan,1974,23.89578389830508,21.387,0.317
Pakistan,1978,24.06154802259887,26.051,0.341
Libya,2006,20.819453781512603,51.45,8.603
Brazil,1964,21.734329670329657,56.621,0.695
South Africa,2011,16.726531772575257,474.273,8.949
Egypt,1989,21.77640789473684,69.94,1.233
Algeria,1963,17.88348333333333,5.419,0.452
Algeria,2012,19.138183333333338,135.593,3.602
Ecuador,1989,20.58419871794872,20.194,1.972
Ecuador,2005,21.227358974358978,30.652,2.214
Italy,2007,13.99873611111111,489.794,8.286
Uzbekistan,1977,12.56903125,83.003,5.761
Uzbekistan,1995,13.311218750000002,104.804,4.573
Philippines,2002,27.160029487179486,69.492,0.837
Madagascar,1975,21.913777777777778,1.693,0.219
Madagascar,2009,23.092200000000002,1.699,0.079
Belgium,1994,11.190440476190478,124.833,12.34
El Salvador,2002,26.027541666666668,6.036,1.008
Romania,2009,10.624883333333331,87.806,4.267
Peru,1969,17.55973106060606,15.285,1.161
Peru,2003,17.586027343749997,24.914,0.903
Colombia,1989,22.788611111111102,53.1,1.671
Colombia,2012,23.412630341880345,78.675,1.721
Tanzania,1975,22.643656249999992,2.282,0.141
Tunisia,1988,19.72011666666667,13.436,1.685
Turkmenistan,1996,14.834388888888888,31.654,7.424
Israel,2002,20.160194444444443,59.305,9.284
Eritrea,2001,24.61391666666667,0.637,0.276
New Zealand,1976,12.656648148148149,19.249,6.156
New Zealand,2002,13.471759259259262,34.519,8.737
Vietnam,1965,25.22035555555555,13.15,0.354
Vietnam,1978,25.108719444444443,15.388,0.306
Cameroon,1984,24.767084269662924,6.053,0.639
Cameroon,2003,25.19698863636364,5.705,0.353
Iraq,1976,18.8618,48.747,4.087
Azerbaijan,1993,10.5305,48.406,6.451
Thailand,1987,27.35916666666666,53.814,1.033
Central African Republic,1988,25.2835,0.231,0.085
Central African Republic,1991,25.450333333333333,0.191,0.064
Central African Republic,2011,25.23241666666667,0.154,0.034
Bosnia And Herzegovina,2011,11.816066666666666,23.765,6.351
Bosnia And Herzegovina,2012,12.076116666666662,22.138,6.032
Bangladesh,1974,25.261780701754393,4.653,0.061
Bangladesh,1992,25.39210087719298,15.391,0.133
Switzerland,1985,7.363416666666668,39.762,6.145
Cuba,1965,25.722839285714286,14.594,1.817
Lebanon,1986,19.19325,7.478,2.266
Lebanon,2009,19.99247222222222,20.958,4.198
Serbia,1971,9.988805555555555,34.012,4.612
Serbia,1992,10.831902777777778,43.636,5.552
Somalia,1985,26.345830508474574,0.857,0.128
Nepal,2013,19.201178571428574,6.218,0.225
Poland,1988,8.542280701754391,444.241,11.747
Poland,2008,9.677429824561402,329.428,8.67
Malawi,2004,21.770666666666667,0.902,0.072
Burkina Faso,1979,28.1885,0.407,0.06
Burkina Faso,1981,28.142791666666664,0.557,0.078
Burkina Faso,1990,28.492,0.594,0.065
Slovakia,1964,8.276166666666667,40.107,9.277
Congo,1990,23.96558333333334,1.008,0.423
Belarus,1978,5.508822916666667,92.85,9.788
Gambia,2011,25.870666666666665,0.443,0.223
Zimbabwe,1972,19.709999999999997,8.216,1.482
Bulgaria,1991,10.292976190476192,61.521,7.075
Sri Lanka,1976,26.936944444444446,2.781,0.202
Sri Lanka,1978,27.110083333333332,3.409,0.238
Sri Lanka,1981,27.10912962962963,3.972,0.263
Sri Lanka,2001,27.42971296296296,10.158,0.518
Nicaragua,1990,27.542416666666668,2.043,0.491
Zambia,1987,21.949760416666663,2.674,0.372
Zambia,1988,21.485645833333333,3.109,0.421
Honduras,2013,25.035044444444445,9.328,1.049
Taiwan,1971,21.72700277777778,31.475,2.082
Taiwan,1973,22.194897222222217,40.245,2.552
Guinea,2004,26.437021276595743,1.722,0.19
Ireland,1960,9.427333333333335,11.168,3.95
Senegal,1983,26.988125,2.611,0.413
Albania,1979,15.865000000000002,7.584,2.828
Tajikistan,1961,9.708291666666668,4.863,2.229
Latvia,1975,7.559875000000001,20.094,8.182
Guatemala,1972,19.814333333333337,2.707,0.476
Guatemala,1981,19.48658333333333,3.948,0.558
Guatemala,2005,19.99241666666667,12.038,0.92
Finland,1976,2.841083333333333,51.198,10.835
Sierra Leone,2005,26.675083333333333,0.432,0.079
Sweden,2005,7.073566666666666,53.787,5.957
Botswana,2005,20.423583333333333,4.096,2.226
Guyana,1986,26.82833333333333,1.044,1.36
Guyana,1996,27.112083333333334,1.656,2.178
Guyana,2007,27.297583333333336,1.781,2.353
Austria,1971,6.538333333333332,52.102,6.947
Dominican Republic,1974,25.772361111111113,6.41,1.304
Jordan,1965,18.686,1.42,1.292
Jordan,1973,18.52291666666667,2.2,1.237
Jordan,1991,18.83083333333333,9.991,2.552
Djibouti,1961,29.241333333333333,0.044,0.492
Rwanda,1979,19.403916666666664,0.297,0.057
Jamaica,1963,26.424305555555552,2.395,1.392
Jamaica,2009,27.183444444444447,7.937,2.9
Togo,1983,27.260250000000003,0.624,0.193
Togo,2013,27.320666666666668,1.635,0.224
Cyprus,1965,19.171916666666668,1.15,1.862
Cyprus,2006,19.78808333333333,8.183,7.761
Niger,1968,28.19880555555556,0.161,0.037
Niger,1977,27.938916666666664,0.363,0.065
Uruguay,1961,17.96558333333333,4.117,1.607
Chad,1976,27.276083333333332,0.183,0.043
Bahamas,1977,24.9455,9.709,44.297
Bahamas,2012,25.46308333333333,2.048,5.455
Panama,1964,27.075000000000003,2.033,1.601
Suriname,1967,26.462,1.334,3.892
Suriname,2000,26.857833333333343,2.193,4.601
Cambodia,1966,27.5865,0.44,0.071
Cambodia,1975,27.049916666666665,0.048,0.007
Montenegro,1989,10.547500000000001,2.233,3.619
Mauritius,1973,23.72775,0.678,0.783
Croatia,1980,9.966555555555557,17.926,3.86
Oman,1971,25.795909090909092,2.092,3.072
Oman,1987,24.64375,9.444,6.292
Costa Rica,1968,24.69633333333334,1.036,0.596
South Korea,1968,10.926416666666666,37.197,1.193
South Korea,1992,11.481833333333334,299.905,6.716
South Korea,2003,11.797583333333334,485.213,10.212
South Korea,2010,11.298333333333332,594.339,12.187
Hong Kong,1992,21.314500000000002,32.922,5.716
Singapore,1965,26.63291666666667,2.426,1.297
Estonia,1994,5.115333333333334,20.039,13.579
Georgia,1979,9.951333333333334,12.448,2.427
Namibia,2001,20.065727272727273,2.231,1.202
Spain,1972,13.73179666666667,144.716,4.19
Spain,1974,14.203909999999997,172.666,4.883
Iran,1968,15.227191082802545,82.33,3.001
Russia,1967,3.9473447354355957,1279.969,9.973
Canada,2001,6.641356666666667,558.981,17.908
United Kingdom,1989,10.332594362745095,581.561,10.17
Saudi Arabia,1961,24.8817625,3.568,1.412
Japan,1969,13.44632333333332,653.853,6.199
Japan,1986,13.165282380952405,914.049,7.531
United States,1973,14.572995784695198,4777.725,22.221
United States,1988,14.602156290531788,4897.776,19.718
India,2005,26.01225383631712,1195.393,1.035
United Arab Emirates,1965,26.626999999999995,0.022,0.132
United Arab Emirates,1969,27.092000000000002,20.507,85.563
Mexico,1975,20.021861683848794,164.104,2.782
Venezuela,1967,25.48537916666667,65.752,6.348
Venezuela,1979,26.0812875,76.468,5.155
Venezuela,1997,26.172156249999997,129.755,5.609
Australia,1999,17.430255952380953,343.876,18.185
Indonesia,2000,26.62230689655173,281.054,1.301
Morocco,1962,17.7283,3.075,0.251
Morocco,1971,16.68448739495798,8.186,0.527
Pakistan,1979,24.148577683615823,28.134,0.356
Pakistan,2008,24.788634180790968,147.901,0.78
Libya,1976,19.636416666666673,17.888,6.573
Brazil,1974,21.989361500568386,142.981,1.361
Ecuador,1988,20.857801282051284,17.205,1.719
Ecuador,1993,21.22057692307692,24.121,2.163
Chile,1963,11.941583916083914,17.337,2.0
Chile,1972,12.051180555555554,28.139,2.766
Chile,1987,12.666204861111115,22.41,1.752
Belgium,1999,11.192797619047619,124.719,12.195
El Salvador,1988,25.863611111111105,2.43,0.468
Romania,1966,10.07457,84.091,4.479
Peru,2001,16.946307692307688,25.26,0.937
Colombia,2008,22.995405982905993,66.982,1.531
Tanzania,1960,22.63385416666667,0.828,0.084
Tanzania,1979,22.728473958333336,2.063,0.111
Tanzania,1984,22.72773298429319,2.347,0.108
Israel,1986,19.395166666666665,26.348,6.32
Paraguay,1979,23.000366666666668,1.324,0.445
Greece,1990,17.047785714285713,83.437,8.133
Greece,2002,17.253357142857144,105.0,9.642
New Zealand,1993,12.676583333333335,27.746,7.764
Vietnam,2007,25.504408333333338,101.433,1.213
Cameroon,2004,25.462435754189944,5.698,0.343
Iraq,2004,20.928562499999998,113.016,4.098
Iraq,2007,21.0734375,61.361,2.161
Afghanistan,1979,14.084187499999999,2.233,0.164
Afghanistan,1990,14.913135416666668,2.024,0.168
Afghanistan,1994,14.853505376344085,1.454,0.089
Moldova,1965,8.168611111111112,19.691,5.815
Moldova,1978,8.28663888888889,34.719,8.745
Mali,1980,28.28788888888889,0.391,0.052
Mali,1995,27.918277777777778,0.595,0.058
Central African Republic,1961,24.9485,0.088,0.051
Bosnia And Herzegovina,1975,10.8373,13.78,3.475
Bosnia And Herzegovina,1978,9.944183333333335,15.453,3.789
Bosnia And Herzegovina,1991,10.389866666666668,14.06,3.154
Bangladesh,1989,25.566004385964906,13.382,0.122
Lebanon,1974,18.86461111111111,7.088,2.69
Angola,1960,21.958222222222226,0.549,0.105
Angola,2001,22.478081967213114,15.908,0.95
Somalia,1988,27.00677966101695,1.004,0.139
Somalia,1993,26.42725862068965,0.626,0.094
Norway,1970,3.0853125000000006,27.979,7.22
Norway,1974,4.7773125,27.69,6.948
Norway,1982,4.250749999999999,30.912,7.513
Norway,1984,4.3216875,33.81,8.167
Nepal,1998,18.890988095238093,2.223,0.094
Poland,1977,8.34794222222222,417.962,12.07
Poland,1979,7.590865044247791,441.312,12.52
Malawi,1978,21.54558333333333,0.67,0.115
Slovakia,1982,9.228916666666665,57.917,11.465
Slovakia,1986,8.812208333333333,59.584,11.503
Belarus,2010,7.337781249999999,62.515,6.587
Gambia,1974,24.785166666666665,0.062,0.106
Gambia,1979,25.816666666666674,0.147,0.212
Hungary,1964,9.395342592592593,62.385,6.168
Hungary,1999,10.769805555555555,61.575,6.025
Burundi,2013,21.527875,0.436,0.042
Zimbabwe,2010,20.741714285714284,8.754,0.655
Bulgaria,1969,10.436107142857143,66.308,7.861
Bulgaria,1984,10.882452380952381,87.045,9.723
Haiti,1965,26.42685,0.304,0.072
Nicaragua,1981,26.954624999999997,2.134,0.638
Nicaragua,1984,26.924374999999998,1.846,0.51
Zambia,1989,21.244630952380955,2.57,0.339
Honduras,2006,24.829349999999994,7.698,1.005
Bolivia,1982,11.803444444444445,4.341,0.721
Guinea,1979,25.990812500000004,0.945,0.191
Guinea,1983,26.17091666666667,0.953,0.178
Ireland,1971,9.820208333333335,22.476,7.509
Senegal,2002,26.838548387096775,4.437,0.424
Qatar,1977,27.57641666666667,9.917,44.019
Tajikistan,1966,9.6295,6.532,2.534
Tajikistan,1984,8.386916666666666,11.856,2.647
Latvia,1973,6.052291666666666,18.393,7.614
Kenya,1965,20.158458333333332,2.464,0.264
Guatemala,1979,19.626999999999995,4.677,0.695
Sierra Leone,2003,26.561136363636365,0.539,0.104
Sweden,1969,5.341366666666667,86.385,10.841
Sweden,1995,6.407250000000001,59.487,6.74
Botswana,2013,18.6895,5.663,2.645
Guyana,2005,27.70575,1.616,2.124
Austria,2001,7.178433333333332,70.191,8.728
Armenia,1970,9.65575,5.191,2.097
Armenia,1987,8.7095,8.169,2.454
Dominican Republic,1971,25.76105555555555,3.519,0.778
Dominican Republic,1981,26.47369444444444,6.133,1.045
Dominican Republic,2012,26.730009345794393,20.903,2.076
Jordan,1975,18.393666666666665,2.489,1.311
Jordan,1992,17.728,12.189,2.953
Jordan,1998,19.725333333333335,14.447,2.798
Djibouti,1981,29.21466666666666,0.3,0.876
Sudan,1971,27.69975833333334,4.578,0.378
Sudan,1987,28.7707,3.07,0.148
Lithuania,1998,6.8343,15.997,4.509
Lithuania,2000,8.291916666666667,11.843,3.383
Jamaica,2002,27.2915,10.203,3.864
Togo,1960,26.732583333333338,0.066,0.039
Togo,1976,26.332624999999997,0.322,0.122
Gabon,1979,26.366125,6.747,9.25
Gabon,1985,26.047333333333338,6.299,7.352
Slovenia,1962,8.724083333333331,4.778,2.926
Slovenia,1974,9.981166666666667,10.866,6.033
Bahrain,1962,26.43433333333334,1.59,8.866
Bahrain,2008,26.96133333333334,29.525,26.344
Niger,2003,28.79914285714286,0.744,0.058
Uruguay,1998,17.812166666666666,5.651,1.745
Bahamas,1980,25.075499999999995,7.971,34.279
Panama,2004,27.556583333333336,5.505,1.693
Papua New Guinea,1960,24.91225,0.18,0.09
Papua New Guinea,2004,25.23358333333333,4.687,0.741
Papua New Guinea,2008,25.170083333333327,5.545,0.772
Iceland,1964,2.675333333333333,1.308,6.917
Iceland,1970,1.157583333333333,1.388,6.789
Costa Rica,1991,25.480333333333334,3.282,1.025
Hong Kong,1982,21.745916666666673,19.623,3.81
Hong Kong,2006,22.230083333333337,41.915,6.047
Singapore,1970,26.854583333333338,17.833,8.526
Estonia,2003,5.5384166666666665,17.251,12.584
Georgia,1987,8.7095,14.516,2.658
Mongolia,1992,-1.8605833333333333,10.943,4.887
Mongolia,1996,-1.3596363636363644,7.935,3.358
Mongolia,1998,-1.1989999999999987,7.622,3.159
Denmark,2013,8.6558125,41.763,7.437
China,2004,13.88140899122808,5210.961,4.002
China,2009,13.733718201754384,7881.491,5.871
Iran,1985,15.58875696202532,160.486,3.237
Russia,1981,4.738819978632476,2089.791,14.997
Canada,2004,5.66587,576.286,17.935
United Kingdom,2002,10.423795343137254,560.273,9.41
Japan,1968,13.50033666666668,562.568,5.397
Japan,1972,13.948930000000006,861.054,7.882
Japan,1974,13.182442857142867,914.306,8.163
United States,1966,14.18050064850843,3571.417,18.013
United States,1979,14.066120622568107,4908.766,21.57
Benin,1996,27.47920833333334,1.184,0.185
Venezuela,2006,26.281812499999994,155.841,5.724
Yemen,1968,25.51030434782609,11.637,1.739
Yemen,1990,26.108583333333332,9.572,0.689
Morocco,1996,17.945700000000002,29.525,1.101
Pakistan,1985,24.751330508474574,46.814,0.477
Pakistan,2003,24.636382768361575,113.142,0.677
Libya,1997,20.391762711864406,51.779,10.224
Libya,1998,20.745749999999997,51.653,10.048
Brazil,1999,22.443971212121202,327.256,1.907
South Africa,1974,16.27638898163606,176.548,7.065
Syria,1992,17.262738095238095,42.803,3.198
Syria,2009,19.260738095238096,63.261,2.879
Algeria,1965,17.89803333333333,6.589,0.533
Netherlands,1974,9.721965277777777,159.989,11.799
Netherlands,1984,9.293399305555551,144.073,9.962
Malaysia,1970,26.80889322916667,14.586,1.433
Malaysia,1974,26.58159114583333,19.045,1.7
Malaysia,2010,27.501000000000005,199.346,6.957
Portugal,1963,14.71447619047619,10.012,1.125
Italy,1960,12.93129563492063,109.218,2.206
Italy,1962,12.514882936507933,146.27,2.915
Italy,1963,12.471902777777778,164.575,3.254
Philippines,2012,27.275715384615378,87.476,0.873
Belgium,1993,10.149416666666665,121.451,12.043
El Salvador,1992,26.12329166666667,3.313,0.593
El Salvador,1994,26.238861111111106,4.502,0.788
Tanzania,1961,22.82943979057592,0.703,0.069
Tunisia,1996,19.26233333333333,17.211,1.852
Israel,1990,19.512527777777777,35.824,7.882
Paraguay,1970,23.250283333333336,0.743,0.311
Paraguay,2006,24.071383333333333,3.901,0.709
Paraguay,2007,23.164890909090907,4.041,0.727
Greece,1976,15.795166666666669,42.656,4.657
Greece,1983,16.130369047619048,54.789,5.528
Greece,1999,17.69497619047619,97.934,9.129
New Zealand,1972,13.074148148148147,16.19,5.546
New Zealand,1973,13.546435185185183,18.2,6.11
New Zealand,2012,13.189712962962963,35.918,8.142
Cameroon,1986,24.760380681818184,1.993,0.198
Cameroon,2011,25.28805586592179,8.105,0.401
Afghanistan,1970,14.690031578947371,1.67,0.148
Afghanistan,1978,14.546747252747254,2.153,0.158
Argentina,1971,17.0430859375,88.85,3.663
Argentina,1979,17.15215445026178,110.649,4.014
Azerbaijan,1979,12.290749999999997,44.676,7.221
Moldova,1970,9.28811111111111,24.562,6.741
Moldova,1974,9.140083333333335,29.726,7.835
Moldova,1983,9.87475,36.892,8.843
Moldova,2003,9.1855,4.404,1.075
Mali,1998,28.65613888888889,0.931,0.085
Thailand,1976,26.65615873015873,28.564,0.682
Central African Republic,1996,25.324583333333333,0.213,0.062
Bosnia And Herzegovina,1972,10.662783333333334,11.008,2.86
Cuba,1980,26.071440476190478,31.374,3.2
Lebanon,1999,20.07633333333333,16.43,3.861
Serbia,1974,10.150736111111108,38.223,5.081
Serbia,2010,11.02051388888889,45.694,6.178
Angola,1977,21.95873611111111,3.528,0.482
Angola,1985,21.93724999999999,4.676,0.478
Somalia,2002,27.258345454545456,0.575,0.06
Norway,1972,4.272833333333334,29.395,7.474
Nepal,1994,18.68076190476191,1.619,0.075
Poland,1976,7.50528414096916,398.126,11.608
Burkina Faso,1966,27.9295,0.103,0.02
Burkina Faso,1970,28.218625000000003,0.143,0.025
Congo,2001,24.216727272727272,4.178,1.277
Belarus,1967,7.046677083333333,58.374,6.616
Gambia,1999,25.53175,0.275,0.194
Burundi,1968,20.61818181818182,0.055,0.016
Zimbabwe,1967,19.793428571428574,5.294,1.115
Bulgaria,1967,10.785595238095238,55.108,6.631
Bulgaria,1970,11.076202380952383,61.174,7.205
Bulgaria,1972,11.064170731707318,66.079,7.702
Bulgaria,1996,10.513476190476192,58.46,7.051
Bulgaria,2006,11.252761904761908,51.837,6.785
Nicaragua,2009,27.72629166666667,4.432,0.784
Zambia,1966,21.407666666666668,3.498,0.918
Zambia,1968,20.902864583333333,4.568,1.123
Zambia,1972,21.02042708333333,4.061,0.889
Zambia,1977,21.22520833333333,3.735,0.704
Zambia,1994,21.705612903225806,2.393,0.279
Honduras,1993,24.571749999999998,2.941,0.542
Taiwan,1970,21.838075000000007,28.734,1.939
Guinea,1995,26.033791666666662,1.121,0.148
